,TOTSQFT_C,YEARMADERANGE,ROOFTYPE,TREESHAD,MONEYPY,KWH_C
263,8,2,5,1,24,4.0
3246,8,2,5,1,24,4.0
5692,8,2,5,1,24,4.0
9695,8,2,6,0,6,4.0
9780,8,2,6,0,10,2.0
9787,8,2,6,0,11,2.0
3697,8,2,6,0,12,2.0
5684,8,2,6,0,13,8.0
8856,8,2,6,0,16,5.0
3353,8,2,6,0,21,7.0
9120,8,2,6,0,24,2.0
1261,8,2,6,1,5,3.0
3609,8,2,6,1,5,7.0
10784,8,2,6,1,7,2.0
10915,8,2,6,1,10,6.0
2066,8,2,6,1,10,11.0
8335,8,2,6,1,11,5.0
6031,8,2,6,1,12,5.0
8117,8,2,6,1,13,0.0
4202,8,2,6,1,13,5.0
11620,8,2,6,1,14,1.0
8137,8,2,6,1,14,5.0
117,8,2,6,1,17,4.0
867,8,2,6,1,17,4.0
8543,8,2,6,1,18,2.0
11043,8,2,6,1,24,5.0
2209,8,2,7,0,9,5.0
3365,8,2,8,0,9,2.0
7106,8,2,8,0,24,1.0
9469,8,2,8,1,14,1.0
6791,8,3,2,0,9,3.0
9291,8,3,2,0,13,4.0
1812,8,3,2,1,8,4.0
7194,8,3,2,1,9,1.0
6812,8,3,2,1,13,3.0
951,8,3,2,1,15,2.0
7634,8,3,2,1,24,4.0
5486,8,3,3,0,11,3.0
7010,8,3,3,1,1,7.0
7220,8,3,3,1,5,7.0
11659,8,3,3,1,7,10.0
72,8,3,3,1,13,3.0
4231,8,3,3,1,17,7.0
2121,8,3,4,0,13,2.0
4745,8,3,4,1,23,2.0
2323,8,3,5,0,1,5.0
2005,8,3,5,0,6,2.0
8325,8,3,5,0,6,3.0
1585,8,3,5,0,7,1.0
2085,8,3,5,0,8,3.0
10556,8,3,5,0,8,4.0
4124,8,3,5,0,9,5.0
5573,8,3,5,0,9,9.0
5391,8,3,5,0,11,3.0
4906,8,3,5,0,11,7.0
5776,8,3,5,0,12,7.0
8922,8,3,5,0,13,1.0
1980,8,3,5,0,14,6.0
5536,8,3,5,0,15,7.0
7343,8,3,5,0,17,3.0
9841,8,3,5,0,17,3.0
128,8,3,5,0,17,12.0
10330,8,3,5,0,19,1.0
462,8,3,5,0,22,5.0
4714,8,3,5,0,23,4.0
322,8,3,5,0,24,3.0
4626,8,3,5,0,24,4.0
9797,8,3,5,0,24,4.0
2697,8,3,5,0,24,8.0
2136,8,3,5,1,5,5.0
9043,8,3,5,1,6,2.0
4701,8,3,5,1,7,2.0
7792,8,3,5,1,7,3.0
3845,8,3,5,1,7,10.0
1634,8,3,5,1,8,6.0
10209,8,3,5,1,9,3.0
162,8,3,5,1,9,4.0
8899,8,3,5,1,10,5.0
6027,8,3,5,1,10,6.0
3357,8,3,5,1,11,1.0
182,8,3,5,1,11,4.0
6530,8,3,5,1,12,1.0
9272,8,3,5,1,12,2.0
4989,8,3,5,1,12,8.0
3753,8,3,5,1,13,5.0
9694,8,3,5,1,15,2.0
5763,8,3,5,1,16,3.0
11070,8,3,5,1,17,4.0
1627,8,3,5,1,18,4.0
2359,8,3,5,1,18,5.0
4943,8,3,5,1,19,3.0
35,8,3,5,1,19,7.0
11778,8,3,5,1,23,5.0
3494,8,3,5,1,24,2.0
3998,8,3,5,1,24,3.0
5737,8,3,6,0,8,2.0
185,8,3,6,0,9,1.0
8604,8,3,6,0,9,4.0
4914,8,3,6,0,10,4.0
4993,8,3,6,0,12,3.0
10218,8,3,6,0,12,7.0
2269,8,3,6,0,15,5.0
10588,8,3,6,0,18,6.0
9035,8,3,6,0,19,4.0
11831,8,3,6,0,24,1.0
9464,8,3,6,0,24,3.0
11,8,3,6,0,24,4.0
10965,8,3,6,1,7,1.0
903,8,3,6,1,8,3.0
7322,8,3,6,1,8,7.0
8402,8,3,6,1,10,2.0
9573,8,3,6,1,10,3.0
8756,8,3,6,1,13,3.0
3027,8,3,6,1,14,6.0
9927,8,3,6,1,15,3.0
6429,8,3,6,1,16,2.0
11228,8,3,6,1,16,3.0
1066,8,3,6,1,19,2.0
2816,8,3,6,1,22,4.0
7884,8,3,6,1,23,3.0
1593,8,3,6,1,24,0.0
8379,8,3,6,1,24,4.0
9118,8,3,6,1,24,4.0
1361,8,3,6,1,24,6.0
3928,8,3,6,1,24,11.0
1567,8,3,8,1,10,4.0
7896,8,3,8,1,15,8.0
11911,8,4,-2,0,24,2.0
4743,8,4,1,0,9,5.0
2193,8,4,1,0,19,1.0
737,8,4,1,1,7,9.0
7953,8,4,1,1,23,4.0
1621,8,4,1,1,24,3.0
9515,8,4,1,1,24,6.0
11283,8,4,2,0,4,2.0
10342,8,4,2,0,5,6.0
11428,8,4,2,0,7,2.0
933,8,4,2,0,7,6.0
8053,8,4,2,0,9,1.0
10902,8,4,2,0,21,4.0
4930,8,4,2,1,7,3.0
5322,8,4,2,1,12,3.0
11119,8,4,2,1,12,7.0
3394,8,4,3,1,8,8.0
11858,8,4,3,1,10,3.0
7396,8,4,3,1,14,7.0
9024,8,4,3,1,24,7.0
2008,8,4,4,1,19,0.0
2945,8,4,5,0,4,1.0
11261,8,4,5,0,4,4.0
3570,8,4,5,0,4,5.0
3918,8,4,5,0,6,7.0
7750,8,4,5,0,7,2.0
2810,8,4,5,0,8,3.0
1949,8,4,5,0,9,4.0
4670,8,4,5,0,9,4.0
3150,8,4,5,0,9,8.0
2543,8,4,5,0,10,8.0
5818,8,4,5,0,12,5.0
2847,8,4,5,0,14,4.0
3332,8,4,5,0,14,5.0
5985,8,4,5,0,15,4.0
7129,8,4,5,0,15,6.0
367,8,4,5,0,15,10.0
9005,8,4,5,0,16,5.0
9629,8,4,5,0,16,9.0
8585,8,4,5,0,18,6.0
9556,8,4,5,0,19,5.0
9794,8,4,5,0,20,4.0
9324,8,4,5,0,20,7.0
2151,8,4,5,0,20,11.0
6084,8,4,5,0,22,2.0
9492,8,4,5,0,23,2.0
11310,8,4,5,0,23,3.0
8312,8,4,5,0,23,7.0
4003,8,4,5,0,24,9.0
8974,8,4,5,1,5,1.0
6617,8,4,5,1,7,5.0
10797,8,4,5,1,8,5.0
11583,8,4,5,1,8,6.0
1740,8,4,5,1,9,1.0
800,8,4,5,1,9,5.0
3043,8,4,5,1,9,5.0
2012,8,4,5,1,10,2.0
3533,8,4,5,1,10,3.0
8581,8,4,5,1,10,4.0
3786,8,4,5,1,11,2.0
8810,8,4,5,1,11,5.0
1479,8,4,5,1,11,6.0
6071,8,4,5,1,11,8.0
3658,8,4,5,1,12,2.0
11555,8,4,5,1,12,3.0
7755,8,4,5,1,12,8.0
3677,8,4,5,1,12,9.0
11377,8,4,5,1,12,13.0
4676,8,4,5,1,13,3.0
7261,8,4,5,1,13,4.0
1305,8,4,5,1,13,7.0
3300,8,4,5,1,13,7.0
10351,8,4,5,1,14,2.0
317,8,4,5,1,14,3.0
729,8,4,5,1,14,9.0
2097,8,4,5,1,14,10.0
2794,8,4,5,1,15,1.0
2708,8,4,5,1,15,4.0
6162,8,4,5,1,15,4.0
12027,8,4,5,1,15,4.0
10233,8,4,5,1,15,5.0
7351,8,4,5,1,15,7.0
10205,8,4,5,1,16,5.0
10156,8,4,5,1,17,1.0
2152,8,4,5,1,17,2.0
7771,8,4,5,1,17,7.0
11180,8,4,5,1,19,2.0
12059,8,4,5,1,19,7.0
6288,8,4,5,1,20,7.0
2203,8,4,5,1,21,7.0
11123,8,4,5,1,22,4.0
5287,8,4,5,1,23,1.0
7117,8,4,5,1,23,3.0
7438,8,4,5,1,23,8.0
2242,8,4,5,1,23,9.0
874,8,4,5,1,23,10.0
7479,8,4,5,1,24,3.0
4521,8,4,5,1,24,4.0
10495,8,4,5,1,24,4.0
10951,8,4,5,1,24,4.0
3520,8,4,5,1,24,6.0
3252,8,4,5,1,24,7.0
3886,8,4,5,1,24,8.0
8158,8,4,6,0,3,1.0
11845,8,4,6,0,13,9.0
8025,8,4,6,0,14,4.0
9669,8,4,6,0,16,4.0
11352,8,4,6,0,16,10.0
10221,8,4,6,0,17,0.0
6550,8,4,6,0,17,6.0
3464,8,4,6,0,21,2.0
5222,8,4,6,1,7,5.0
10872,8,4,6,1,7,8.0
9491,8,4,6,1,9,1.0
8429,8,4,6,1,9,2.0
11657,8,4,6,1,9,6.0
8688,8,4,6,1,11,1.0
9321,8,4,6,1,11,2.0
10123,8,4,6,1,12,7.0
4951,8,4,6,1,14,2.0
3000,8,4,6,1,16,5.0
12075,8,4,6,1,18,10.0
9719,8,4,6,1,19,4.0
9433,8,4,6,1,20,6.0
9801,8,4,7,0,10,2.0
2412,8,4,7,0,11,1.0
380,8,4,7,1,8,3.0
1742,8,4,7,1,14,4.0
9470,8,4,8,0,24,2.0
4791,8,5,1,0,8,1.0
730,8,5,1,1,17,0.0
1722,8,5,2,0,5,2.0
8748,8,5,2,0,8,6.0
2688,8,5,2,0,18,5.0
806,8,5,2,0,24,4.0
103,8,5,2,1,23,1.0
8242,8,5,2,1,24,7.0
6260,8,5,3,0,6,5.0
7870,8,5,3,0,18,4.0
7252,8,5,3,1,6,10.0
10179,8,5,3,1,8,10.0
4582,8,5,5,0,3,9.0
796,8,5,5,0,5,1.0
6750,8,5,5,0,6,4.0
10597,8,5,5,0,7,11.0
10457,8,5,5,0,8,2.0
8639,8,5,5,0,9,2.0
9450,8,5,5,0,9,6.0
2167,8,5,5,0,10,2.0
3,8,5,5,0,10,4.0
4130,8,5,5,0,10,11.0
10524,8,5,5,0,11,1.0
7177,8,5,5,0,11,2.0
10288,8,5,5,0,12,1.0
4685,8,5,5,0,12,3.0
7777,8,5,5,0,12,4.0
3591,8,5,5,0,14,2.0
3808,8,5,5,0,14,4.0
3809,8,5,5,0,14,4.0
10470,8,5,5,0,15,2.0
3535,8,5,5,0,15,3.0
1761,8,5,5,0,15,4.0
2099,8,5,5,0,15,4.0
2447,8,5,5,0,17,2.0
3940,8,5,5,0,17,4.0
11431,8,5,5,0,17,6.0
4969,8,5,5,0,17,9.0
5608,8,5,5,0,18,3.0
11408,8,5,5,0,19,5.0
1591,8,5,5,0,19,7.0
9021,8,5,5,0,20,1.0
11771,8,5,5,0,20,5.0
3140,8,5,5,0,22,6.0
2544,8,5,5,0,22,10.0
5530,8,5,5,0,24,4.0
9660,8,5,5,0,24,7.0
1212,8,5,5,0,24,8.0
7465,8,5,5,1,1,7.0
11913,8,5,5,1,3,8.0
3803,8,5,5,1,5,2.0
10809,8,5,5,1,6,4.0
9231,8,5,5,1,7,3.0
4159,8,5,5,1,7,8.0
3317,8,5,5,1,8,2.0
7205,8,5,5,1,8,8.0
33,8,5,5,1,9,1.0
11319,8,5,5,1,9,2.0
1245,8,5,5,1,9,3.0
2916,8,5,5,1,9,4.0
8353,8,5,5,1,9,7.0
10305,8,5,5,1,10,3.0
4112,8,5,5,1,12,0.0
3916,8,5,5,1,12,3.0
11753,8,5,5,1,12,4.0
8037,8,5,5,1,12,8.0
4269,8,5,5,1,13,5.0
6152,8,5,5,1,13,8.0
6992,8,5,5,1,14,2.0
3456,8,5,5,1,14,5.0
2862,8,5,5,1,15,2.0
953,8,5,5,1,15,5.0
1582,8,5,5,1,16,1.0
2047,8,5,5,1,16,4.0
5069,8,5,5,1,16,5.0
7466,8,5,5,1,16,5.0
10947,8,5,5,1,17,6.0
5464,8,5,5,1,17,10.0
4672,8,5,5,1,20,4.0
3548,8,5,5,1,20,7.0
11475,8,5,5,1,22,6.0
5244,8,5,5,1,23,7.0
236,8,5,5,1,23,9.0
659,8,5,5,1,24,3.0
3354,8,5,5,1,24,4.0
6966,8,5,5,1,24,8.0
4809,8,5,6,0,4,3.0
9088,8,5,6,0,10,1.0
2171,8,5,6,0,10,6.0
6564,8,5,6,0,11,2.0
11523,8,5,6,0,12,8.0
10493,8,5,6,0,17,1.0
9823,8,5,6,0,19,13.0
5150,8,5,6,0,21,4.0
8192,8,5,6,0,22,7.0
3806,8,5,6,0,22,8.0
5803,8,5,6,0,23,3.0
11167,8,5,6,0,24,3.0
11769,8,5,6,0,24,4.0
4299,8,5,6,1,5,5.0
6708,8,5,6,1,12,1.0
2636,8,5,6,1,12,2.0
7729,8,5,6,1,12,4.0
2819,8,5,6,1,14,5.0
4633,8,5,6,1,15,7.0
2921,8,5,6,1,16,5.0
8508,8,5,6,1,19,5.0
5666,8,5,6,1,23,5.0
9813,8,5,7,0,19,4.0
5414,8,6,-2,1,24,1.0
2094,8,6,1,0,10,2.0
8102,8,6,1,0,10,3.0
10520,8,6,1,0,10,3.0
6615,8,6,1,0,11,2.0
65,8,6,1,0,12,4.0
6010,8,6,1,0,13,1.0
10023,8,6,1,0,17,4.0
6420,8,6,1,0,18,3.0
7640,8,6,1,0,23,10.0
1640,8,6,1,0,24,3.0
1935,8,6,1,1,5,5.0
6934,8,6,1,1,12,3.0
11857,8,6,1,1,13,7.0
11222,8,6,1,1,19,5.0
2073,8,6,2,0,5,2.0
6256,8,6,2,0,13,8.0
8565,8,6,2,0,15,7.0
2022,8,6,2,1,15,3.0
7262,8,6,3,0,9,7.0
11170,8,6,3,0,11,6.0
11469,8,6,3,1,23,4.0
11292,8,6,5,0,1,7.0
8146,8,6,5,0,8,11.0
9360,8,6,5,0,10,2.0
8903,8,6,5,0,10,3.0
1760,8,6,5,0,10,6.0
6032,8,6,5,0,10,9.0
11682,8,6,5,0,10,12.0
11602,8,6,5,0,11,1.0
9754,8,6,5,0,11,2.0
10694,8,6,5,0,11,4.0
5928,8,6,5,0,11,10.0
9616,8,6,5,0,12,2.0
2704,8,6,5,0,12,4.0
3427,8,6,5,0,12,4.0
942,8,6,5,0,12,5.0
5447,8,6,5,0,12,7.0
3951,8,6,5,0,13,8.0
6960,8,6,5,0,13,10.0
8714,8,6,5,0,14,5.0
4934,8,6,5,0,14,8.0
3968,8,6,5,0,15,2.0
4401,8,6,5,0,16,1.0
9674,8,6,5,0,16,2.0
8832,8,6,5,0,16,6.0
363,8,6,5,0,17,9.0
11640,8,6,5,0,17,9.0
2175,8,6,5,0,19,4.0
1950,8,6,5,0,20,3.0
6061,8,6,5,0,20,4.0
10725,8,6,5,0,21,3.0
5003,8,6,5,0,21,4.0
10404,8,6,5,0,21,6.0
4358,8,6,5,0,22,10.0
6338,8,6,5,0,23,5.0
1829,8,6,5,0,24,5.0
277,8,6,5,0,24,9.0
4856,8,6,5,0,24,10.0
8449,8,6,5,1,1,4.0
8713,8,6,5,1,7,2.0
6731,8,6,5,1,8,9.0
2726,8,6,5,1,9,7.0
9439,8,6,5,1,10,10.0
2236,8,6,5,1,11,4.0
4741,8,6,5,1,12,5.0
3407,8,6,5,1,14,10.0
4653,8,6,5,1,17,6.0
3536,8,6,5,1,18,3.0
7853,8,6,5,1,18,5.0
11157,8,6,5,1,19,11.0
4066,8,6,5,1,20,8.0
7696,8,6,5,1,23,4.0
11004,8,6,5,1,23,4.0
8087,8,6,5,1,23,8.0
8542,8,6,5,1,23,8.0
7954,8,6,5,1,24,3.0
3264,8,6,5,1,24,4.0
2347,8,6,5,1,24,6.0
5327,8,6,6,0,5,3.0
3271,8,6,6,0,8,3.0
10975,8,6,6,0,8,7.0
2218,8,6,6,0,11,2.0
6700,8,6,6,0,11,4.0
5959,8,6,6,0,12,5.0
3009,8,6,6,0,13,2.0
10759,8,6,6,0,13,2.0
2197,8,6,6,0,14,9.0
6326,8,6,6,0,14,9.0
7378,8,6,6,0,17,2.0
782,8,6,6,0,22,1.0
1283,8,6,6,0,24,6.0
3375,8,6,6,1,7,1.0
3966,8,6,6,1,20,7.0
5956,8,6,6,1,21,2.0
41,8,6,7,1,9,6.0
2271,8,6,8,0,17,4.0
3888,8,6,8,1,5,1.0
6317,8,6,8,1,6,3.0
11138,8,7,1,0,12,4.0
1188,8,7,1,0,17,4.0
1926,8,7,1,0,18,3.0
2926,8,7,1,0,19,6.0
6587,8,7,1,0,23,2.0
3501,8,7,1,0,24,4.0
6132,8,7,1,1,12,5.0
9178,8,7,1,1,23,2.0
5865,8,7,2,0,9,5.0
6470,8,7,3,1,14,9.0
2978,8,7,5,0,7,6.0
12052,8,7,5,0,8,2.0
7788,8,7,5,0,9,3.0
4005,8,7,5,0,9,4.0
4477,8,7,5,0,9,8.0
1345,8,7,5,0,10,3.0
9634,8,7,5,0,10,9.0
5249,8,7,5,0,12,1.0
590,8,7,5,0,12,5.0
3690,8,7,5,0,12,9.0
8628,8,7,5,0,14,3.0
4245,8,7,5,0,14,8.0
446,8,7,5,0,15,5.0
7065,8,7,5,0,16,6.0
6682,8,7,5,0,16,7.0
3080,8,7,5,0,18,5.0
3903,8,7,5,0,18,6.0
11650,8,7,5,0,20,6.0
9767,8,7,5,0,21,8.0
3920,8,7,5,0,22,8.0
6536,8,7,5,0,23,5.0
573,8,7,5,0,23,6.0
10315,8,7,5,0,24,2.0
2837,8,7,5,0,24,5.0
286,8,7,5,0,24,6.0
8660,8,7,5,0,24,6.0
10870,8,7,5,0,24,6.0
6537,8,7,5,0,24,9.0
2128,8,7,5,1,8,6.0
5427,8,7,5,1,8,6.0
9885,8,7,5,1,9,11.0
1280,8,7,5,1,10,5.0
11028,8,7,5,1,11,1.0
11050,8,7,5,1,13,4.0
9098,8,7,5,1,17,2.0
6931,8,7,5,1,21,2.0
6000,8,7,5,1,22,1.0
7499,8,7,5,1,22,5.0
11455,8,7,6,0,3,4.0
2581,8,7,6,0,11,7.0
2502,8,7,6,0,12,3.0
1794,8,7,6,0,13,4.0
6308,8,7,6,0,17,2.0
8549,8,7,6,0,18,3.0
1007,8,7,6,0,20,2.0
5455,8,7,6,1,4,1.0
9158,8,7,6,1,12,3.0
3377,8,7,7,0,11,4.0
8932,8,7,7,0,17,2.0
206,8,7,7,1,13,5.0
7758,8,8,-2,0,13,2.0
7940,8,8,1,0,14,2.0
5900,8,8,2,0,18,3.0
8677,8,8,2,0,20,3.0
10482,8,8,2,0,24,5.0
3839,8,8,3,0,24,10.0
1153,8,8,5,0,1,7.0
5208,8,8,5,0,1,10.0
2818,8,8,5,0,2,2.0
9313,8,8,5,0,3,5.0
600,8,8,5,0,7,2.0
6919,8,8,5,0,7,3.0
2788,8,8,5,0,7,4.0
5743,8,8,5,0,7,7.0
9739,8,8,5,0,7,10.0
2949,8,8,5,0,10,4.0
5386,8,8,5,0,12,4.0
6571,8,8,5,0,12,8.0
437,8,8,5,0,13,3.0
10054,8,8,5,0,13,6.0
1155,8,8,5,0,14,4.0
2177,8,8,5,0,16,6.0
3789,8,8,5,0,17,2.0
6327,8,8,5,0,17,2.0
7702,8,8,5,0,18,5.0
3015,8,8,5,0,24,3.0
1692,8,8,5,0,24,4.0
8039,8,8,5,0,24,7.0
9281,8,8,5,1,7,6.0
10928,8,8,5,1,12,7.0
7762,8,8,5,1,14,6.0
10429,8,8,5,1,17,10.0
11251,8,8,5,1,22,4.0
797,8,8,6,0,9,5.0
9460,8,8,6,0,11,0.0
4543,8,8,6,0,11,3.0
9983,8,8,6,0,12,3.0
11705,8,8,6,0,12,5.0
4580,8,8,6,0,14,7.0
6826,8,8,6,0,17,1.0
1204,8,8,6,1,13,5.0
8207,8,8,6,1,18,1.0
2194,8,8,6,1,23,4.0
1517,8,8,6,1,24,2.0
9571,9,1,-2,0,5,4.0
9489,9,1,-2,0,15,4.0
9115,9,1,2,1,2,4.0
855,9,1,2,1,15,4.0
10343,9,1,3,0,10,9.0
7603,9,1,3,1,5,0.0
1148,9,1,3,1,8,4.0
7727,9,1,3,1,8,5.0
10712,9,1,3,1,11,0.0
712,9,1,3,1,12,1.0
11931,9,1,3,1,21,1.0
11099,9,1,3,1,23,3.0
7132,9,1,3,1,24,2.0
9626,9,1,4,1,11,3.0
771,9,1,4,1,24,7.0
4393,9,1,5,0,4,1.0
2812,9,1,5,0,4,3.0
9237,9,1,5,0,6,2.0
8679,9,1,5,0,6,4.0
520,9,1,5,0,7,4.0
3143,9,1,5,0,9,1.0
3400,9,1,5,0,9,3.0
3118,9,1,5,0,9,4.0
10955,9,1,5,0,9,12.0
11622,9,1,5,0,10,2.0
7320,9,1,5,0,11,1.0
11067,9,1,5,0,11,4.0
11273,9,1,5,0,12,3.0
1981,9,1,5,0,12,4.0
5756,9,1,5,0,13,2.0
3953,9,1,5,0,13,4.0
8985,9,1,5,0,15,2.0
3527,9,1,5,0,17,1.0
11644,9,1,5,0,21,3.0
10557,9,1,5,0,23,1.0
9471,9,1,5,0,23,2.0
8393,9,1,5,0,23,5.0
1578,9,1,5,0,24,4.0
10704,9,1,5,1,7,3.0
9320,9,1,5,1,9,1.0
285,9,1,5,1,10,1.0
802,9,1,5,1,10,2.0
6396,9,1,5,1,11,6.0
5669,9,1,5,1,11,7.0
974,9,1,5,1,12,3.0
11086,9,1,5,1,12,4.0
11834,9,1,5,1,13,3.0
4096,9,1,5,1,15,6.0
8811,9,1,5,1,16,3.0
10180,9,1,5,1,16,4.0
8099,9,1,5,1,17,1.0
10717,9,1,5,1,17,2.0
10857,9,1,5,1,18,8.0
2291,9,1,5,1,19,3.0
7738,9,1,5,1,19,7.0
1938,9,1,5,1,20,2.0
5779,9,1,5,1,20,2.0
4379,9,1,5,1,20,4.0
8666,9,1,5,1,21,1.0
9064,9,1,5,1,24,2.0
6739,9,1,5,1,24,3.0
11796,9,1,6,0,5,0.0
9314,9,1,6,0,5,3.0
7289,9,1,6,0,6,1.0
8338,9,1,6,0,6,7.0
10796,9,1,6,0,8,4.0
2286,9,1,6,0,9,1.0
6148,9,1,6,0,10,2.0
9404,9,1,6,0,11,2.0
445,9,1,6,0,14,2.0
11277,9,1,6,0,18,0.0
6548,9,1,6,0,21,1.0
10466,9,1,6,0,21,3.0
3785,9,1,6,0,22,2.0
1346,9,1,6,0,24,3.0
1171,9,1,6,1,1,2.0
1939,9,1,6,1,5,1.0
10291,9,1,6,1,6,4.0
5082,9,1,6,1,6,10.0
11071,9,1,6,1,11,4.0
11635,9,1,6,1,11,4.0
575,9,1,6,1,12,2.0
11651,9,1,6,1,12,2.0
854,9,1,6,1,12,5.0
4021,9,1,6,1,12,6.0
5216,9,1,6,1,17,2.0
5409,9,1,6,1,18,0.0
3757,9,1,6,1,21,2.0
1685,9,1,6,1,23,1.0
8163,9,1,6,1,24,1.0
141,9,1,8,0,1,2.0
2873,9,1,8,0,9,3.0
4432,9,1,8,1,6,2.0
5771,9,1,8,1,24,1.0
6378,9,2,2,0,6,2.0
9807,9,2,2,0,10,2.0
1704,9,2,2,0,12,6.0
7945,9,2,2,0,24,4.0
4963,9,2,2,1,3,6.0
4509,9,2,2,1,6,2.0
6342,9,2,2,1,24,3.0
2716,9,2,3,0,4,1.0
896,9,2,3,0,11,9.0
10027,9,2,3,0,24,10.0
10228,9,2,3,1,24,10.0
7440,9,2,4,0,23,3.0
3755,9,2,4,1,24,2.0
7549,9,2,5,0,2,2.0
8493,9,2,5,0,6,1.0
11147,9,2,5,0,6,3.0
595,9,2,5,0,6,5.0
3180,9,2,5,0,7,2.0
6686,9,2,5,0,8,2.0
8824,9,2,5,0,8,2.0
3565,9,2,5,0,9,1.0
7934,9,2,5,0,9,1.0
10410,9,2,5,0,9,5.0
9551,9,2,5,0,11,5.0
12054,9,2,5,0,13,3.0
1113,9,2,5,0,14,6.0
5218,9,2,5,0,15,3.0
579,9,2,5,0,15,6.0
58,9,2,5,0,17,1.0
8913,9,2,5,0,19,6.0
4464,9,2,5,0,20,2.0
3657,9,2,5,0,20,7.0
670,9,2,5,0,23,4.0
11286,9,2,5,0,23,7.0
10321,9,2,5,0,24,1.0
4026,9,2,5,0,24,2.0
5336,9,2,5,0,24,2.0
11429,9,2,5,0,24,4.0
3811,9,2,5,0,24,7.0
3186,9,2,5,1,2,7.0
8173,9,2,5,1,5,5.0
9667,9,2,5,1,7,2.0
7372,9,2,5,1,7,6.0
3541,9,2,5,1,7,10.0
11436,9,2,5,1,8,3.0
1063,9,2,5,1,9,1.0
1744,9,2,5,1,9,2.0
9647,9,2,5,1,9,3.0
918,9,2,5,1,11,1.0
2102,9,2,5,1,11,2.0
359,9,2,5,1,11,3.0
8070,9,2,5,1,11,8.0
6949,9,2,5,1,12,2.0
8411,9,2,5,1,12,4.0
2380,9,2,5,1,12,6.0
11128,9,2,5,1,13,2.0
4078,9,2,5,1,13,7.0
9087,9,2,5,1,14,6.0
3075,9,2,5,1,15,4.0
8289,9,2,5,1,16,3.0
1391,9,2,5,1,16,4.0
155,9,2,5,1,17,2.0
7724,9,2,5,1,17,2.0
10129,9,2,5,1,17,3.0
4937,9,2,5,1,17,10.0
372,9,2,5,1,20,5.0
8843,9,2,5,1,21,2.0
9400,9,2,5,1,23,2.0
6212,9,2,5,1,23,3.0
2530,9,2,5,1,23,5.0
9829,9,2,5,1,24,4.0
6805,9,2,5,1,24,5.0
4883,9,2,5,1,24,6.0
5295,9,2,5,1,24,6.0
1316,9,2,5,1,24,9.0
5875,9,2,6,0,3,3.0
927,9,2,6,0,6,2.0
7212,9,2,6,0,7,5.0
295,9,2,6,0,8,1.0
6002,9,2,6,0,9,2.0
3938,9,2,6,0,11,2.0
5784,9,2,6,0,11,2.0
11423,9,2,6,0,11,5.0
10373,9,2,6,0,12,4.0
8489,9,2,6,0,15,1.0
10560,9,2,6,0,18,4.0
1429,9,2,6,0,23,3.0
9359,9,2,6,0,23,4.0
9387,9,2,6,0,24,1.0
8503,9,2,6,0,24,4.0
6490,9,2,6,1,6,2.0
1035,9,2,6,1,7,0.0
8396,9,2,6,1,7,5.0
10601,9,2,6,1,7,5.0
4853,9,2,6,1,8,1.0
1972,9,2,6,1,8,2.0
2030,9,2,6,1,10,3.0
3058,9,2,6,1,11,2.0
10243,9,2,6,1,11,3.0
11185,9,2,6,1,12,2.0
7754,9,2,6,1,12,4.0
9,9,2,6,1,13,2.0
2587,9,2,6,1,13,4.0
2225,9,2,6,1,15,6.0
3521,9,2,6,1,16,3.0
2866,9,2,6,1,17,2.0
5620,9,2,6,1,17,4.0
4397,9,2,6,1,17,9.0
3830,9,2,6,1,19,3.0
2356,9,2,6,1,20,4.0
2082,9,2,6,1,24,3.0
12049,9,2,6,1,24,6.0
7181,9,2,7,0,12,5.0
2051,9,2,7,1,1,6.0
6606,9,3,1,0,10,7.0
2349,9,3,2,0,23,5.0
1629,9,3,2,0,24,5.0
10574,9,3,2,1,12,10.0
7442,9,3,3,0,14,2.0
2372,9,3,3,1,13,2.0
5253,9,3,3,1,16,7.0
8401,9,3,4,0,24,1.0
2863,9,3,5,0,4,3.0
6232,9,3,5,0,5,3.0
3062,9,3,5,0,6,3.0
11206,9,3,5,0,6,4.0
10897,9,3,5,0,8,2.0
7284,9,3,5,0,8,3.0
4411,9,3,5,0,12,5.0
954,9,3,5,0,13,6.0
5713,9,3,5,0,17,2.0
844,9,3,5,0,19,5.0
5651,9,3,5,0,19,8.0
6674,9,3,5,0,23,2.0
225,9,3,5,0,23,4.0
7414,9,3,5,0,23,4.0
9844,9,3,5,1,6,5.0
3779,9,3,5,1,7,1.0
4002,9,3,5,1,7,4.0
1487,9,3,5,1,7,7.0
7201,9,3,5,1,8,2.0
4787,9,3,5,1,8,3.0
7247,9,3,5,1,8,5.0
6058,9,3,5,1,9,4.0
3278,9,3,5,1,10,4.0
10960,9,3,5,1,10,5.0
6775,9,3,5,1,10,8.0
1548,9,3,5,1,11,3.0
10182,9,3,5,1,11,5.0
10787,9,3,5,1,11,5.0
10763,9,3,5,1,13,2.0
4845,9,3,5,1,13,7.0
1407,9,3,5,1,13,11.0
3107,9,3,5,1,15,2.0
8314,9,3,5,1,16,3.0
7901,9,3,5,1,17,3.0
1100,9,3,5,1,22,3.0
11016,9,3,5,1,22,9.0
10463,9,3,5,1,23,3.0
9498,9,3,5,1,23,7.0
9036,9,3,5,1,24,2.0
701,9,3,5,1,24,3.0
