,TOTSQFT_C,YEARMADERANGE,ROOFTYPE,TREESHAD,MONEYPY,KWH_C
3738,2,7,5,0,18,1.0
3903,2,7,5,0,18,2.0
9762,2,7,5,0,18,5.0
9632,2,7,5,0,19,0.0
7429,2,7,5,0,19,1.0
11819,2,7,5,0,19,1.0
1388,2,7,5,0,19,2.0
3795,2,7,5,0,19,2.0
11102,2,7,5,0,19,3.0
6268,2,7,5,0,20,1.0
9093,2,7,5,0,20,2.0
11227,2,7,5,0,20,2.0
11650,2,7,5,0,20,2.0
3910,2,7,5,0,20,3.0
11120,2,7,5,0,20,4.0
11800,2,7,5,0,21,1.0
8259,2,7,5,0,21,3.0
9767,2,7,5,0,21,3.0
1324,2,7,5,0,22,1.0
573,2,7,5,0,23,2.0
4487,2,7,5,0,24,1.0
10315,2,7,5,0,24,1.0
10870,2,7,5,0,24,2.0
11694,2,7,5,0,24,2.0
6411,2,7,5,1,7,1.0
4375,2,7,5,1,7,2.0
2128,2,7,5,1,8,2.0
12060,2,7,5,1,8,2.0
2123,2,7,5,1,9,2.0
7370,2,7,5,1,9,2.0
9885,2,7,5,1,9,4.0
38,2,7,5,1,9,5.0
2444,2,7,5,1,10,1.0
1280,2,7,5,1,10,2.0
11585,2,7,5,1,10,2.0
11028,2,7,5,1,11,0.0
2216,2,7,5,1,11,1.0
4107,2,7,5,1,11,1.0
4746,2,7,5,1,11,3.0
8236,2,7,5,1,12,1.0
1803,2,7,5,1,12,2.0
6872,2,7,5,1,14,2.0
7850,2,7,5,1,14,2.0
12074,2,7,5,1,15,1.0
4986,2,7,5,1,15,4.0
9098,2,7,5,1,17,0.0
4137,2,7,5,1,19,2.0
11626,2,7,5,1,23,1.0
11455,2,7,6,0,3,1.0
11514,2,7,6,0,8,2.0
2939,2,7,6,0,9,4.0
3758,2,7,6,0,10,1.0
3633,2,7,6,0,10,2.0
4347,2,7,6,0,11,2.0
6793,2,7,6,0,11,3.0
386,2,7,6,0,12,1.0
7147,2,7,6,0,12,1.0
1794,2,7,6,0,13,1.0
1824,2,7,6,0,16,0.0
3449,2,7,6,0,16,1.0
1031,2,7,6,0,17,4.0
8549,2,7,6,0,18,1.0
2701,2,7,6,0,20,1.0
5455,2,7,6,1,4,0.0
11307,2,7,6,1,9,3.0
5734,2,7,6,1,13,2.0
7271,2,7,6,1,15,2.0
2719,2,7,6,1,16,1.0
3377,2,7,7,0,11,1.0
8932,2,7,7,0,17,1.0
10837,2,7,7,1,9,1.0
206,2,7,7,1,13,2.0
5947,2,8,-2,0,13,0.0
7758,2,8,-2,0,13,0.0
11506,2,8,-2,0,19,0.0
6511,2,8,-2,0,24,0.0
7747,2,8,-2,0,24,1.0
10622,2,8,-2,1,24,0.0
4652,2,8,1,0,6,1.0
6119,2,8,1,0,11,1.0
7940,2,8,1,0,14,1.0
7798,2,8,1,0,24,1.0
8800,2,8,1,1,10,1.0
3964,2,8,1,1,16,1.0
3813,2,8,2,0,11,1.0
8677,2,8,2,0,20,1.0
690,2,8,3,0,9,0.0
3881,2,8,3,0,22,3.0
3839,2,8,3,0,24,4.0
5091,2,8,4,0,12,2.0
1153,2,8,5,0,1,2.0
8156,2,8,5,0,1,2.0
9584,2,8,5,0,2,2.0
11380,2,8,5,0,6,2.0
2788,2,8,5,0,7,1.0
6919,2,8,5,0,7,1.0
7947,2,8,5,0,7,2.0
9336,2,8,5,0,7,2.0
9739,2,8,5,0,7,4.0
4214,2,8,5,0,7,8.0
2459,2,8,5,0,8,1.0
6651,2,8,5,0,8,3.0
6928,2,8,5,0,8,5.0
2276,2,8,5,0,9,0.0
6185,2,8,5,0,9,1.0
1229,2,8,5,0,10,0.0
2949,2,8,5,0,10,1.0
7296,2,8,5,0,10,1.0
4749,2,8,5,0,11,1.0
8432,2,8,5,0,11,1.0
3614,2,8,5,0,11,2.0
8092,2,8,5,0,11,2.0
6508,2,8,5,0,12,1.0
11373,2,8,5,0,12,1.0
3865,2,8,5,0,12,2.0
3170,2,8,5,0,12,3.0
6571,2,8,5,0,12,3.0
3828,2,8,5,0,13,1.0
7032,2,8,5,0,13,1.0
10312,2,8,5,0,13,1.0
1119,2,8,5,0,13,2.0
1263,2,8,5,0,13,2.0
2464,2,8,5,0,14,0.0
4554,2,8,5,0,14,0.0
1262,2,8,5,0,15,2.0
11198,2,8,5,0,15,2.0
4110,2,8,5,0,16,0.0
2201,2,8,5,0,16,1.0
2177,2,8,5,0,16,2.0
3789,2,8,5,0,17,0.0
1203,2,8,5,0,17,1.0
3762,2,8,5,0,17,2.0
859,2,8,5,0,18,3.0
1107,2,8,5,0,19,3.0
10085,2,8,5,0,20,1.0
2646,2,8,5,0,23,2.0
1692,2,8,5,0,24,1.0
3015,2,8,5,0,24,1.0
3552,2,8,5,0,24,2.0
5991,2,8,5,0,24,2.0
4020,2,8,5,0,24,3.0
3299,2,8,5,1,6,2.0
10372,2,8,5,1,6,2.0
9281,2,8,5,1,7,2.0
634,2,8,5,1,9,3.0
9132,2,8,5,1,10,0.0
7345,2,8,5,1,10,4.0
10928,2,8,5,1,12,2.0
2305,2,8,5,1,12,3.0
7762,2,8,5,1,14,2.0
5446,2,8,5,1,15,2.0
3670,2,8,5,1,18,6.0
11251,2,8,5,1,22,1.0
6707,2,8,5,1,23,1.0
8230,2,8,6,0,5,1.0
6140,2,8,6,0,6,1.0
797,2,8,6,0,9,2.0
9460,2,8,6,0,11,0.0
9983,2,8,6,0,12,1.0
11705,2,8,6,0,12,2.0
3792,2,8,6,0,13,2.0
8878,2,8,6,0,15,1.0
605,2,8,6,0,15,3.0
11354,2,8,6,0,16,0.0
987,2,8,6,0,16,1.0
6826,2,8,6,0,17,0.0
9350,2,8,6,0,18,2.0
751,2,8,6,0,20,0.0
10749,2,8,6,0,24,3.0
1239,2,8,6,1,1,2.0
4777,2,8,6,1,13,2.0
4290,2,8,6,1,16,4.0
8207,2,8,6,1,18,0.0
3413,2,8,6,1,22,0.0
1517,2,8,6,1,24,1.0
11959,2,8,6,1,24,1.0
6891,2,8,7,0,14,0.0
8465,2,8,7,0,15,2.0
9571,3,1,-2,0,5,1.0
9489,3,1,-2,0,15,1.0
2898,3,1,1,0,12,4.0
9428,3,1,1,1,17,1.0
3319,3,1,1,1,24,3.0
361,3,1,2,0,5,0.0
11282,3,1,2,0,8,1.0
11734,3,1,2,0,9,1.0
4758,3,1,2,0,11,0.0
12013,3,1,2,0,24,1.0
9115,3,1,2,1,2,1.0
9494,3,1,2,1,4,0.0
4547,3,1,2,1,5,1.0
855,3,1,2,1,15,1.0
4663,3,1,2,1,23,0.0
8803,3,1,3,0,5,0.0
1539,3,1,3,0,8,2.0
5705,3,1,3,0,10,0.0
10343,3,1,3,0,10,3.0
7989,3,1,3,0,13,1.0
10262,3,1,3,0,19,2.0
10024,3,1,3,0,22,0.0
2370,3,1,3,0,22,1.0
7248,3,1,3,1,5,0.0
7603,3,1,3,1,5,0.0
1465,3,1,3,1,7,2.0
9423,3,1,3,1,7,6.0
257,3,1,3,1,8,0.0
1148,3,1,3,1,8,1.0
3684,3,1,3,1,8,2.0
7727,3,1,3,1,8,2.0
2246,3,1,3,1,9,1.0
10712,3,1,3,1,11,0.0
712,3,1,3,1,12,0.0
11931,3,1,3,1,21,0.0
11099,3,1,3,1,23,1.0
4056,3,1,3,1,24,1.0
7132,3,1,3,1,24,1.0
10639,3,1,4,0,13,1.0
7816,3,1,4,0,17,1.0
9626,3,1,4,1,11,1.0
5078,3,1,4,1,15,0.0
771,3,1,4,1,24,3.0
4393,3,1,5,0,4,0.0
2812,3,1,5,0,4,1.0
11801,3,1,5,0,5,1.0
6267,3,1,5,0,6,0.0
8679,3,1,5,0,6,1.0
9237,3,1,5,0,6,1.0
4748,3,1,5,0,7,0.0
520,3,1,5,0,7,1.0
1201,3,1,5,0,7,3.0
1854,3,1,5,0,8,0.0
5627,3,1,5,0,8,1.0
11559,3,1,5,0,8,1.0
4858,3,1,5,0,8,2.0
7079,3,1,5,0,8,4.0
11413,3,1,5,0,8,4.0
3143,3,1,5,0,9,0.0
9560,3,1,5,0,9,0.0
3118,3,1,5,0,9,1.0
3400,3,1,5,0,9,1.0
7273,3,1,5,0,9,1.0
8632,3,1,5,0,9,1.0
10955,3,1,5,0,9,5.0
5433,3,1,5,0,10,0.0
7187,3,1,5,0,10,0.0
305,3,1,5,0,10,1.0
11622,3,1,5,0,10,1.0
9931,3,1,5,0,10,2.0
7320,3,1,5,0,11,0.0
11067,3,1,5,0,11,1.0
11952,3,1,5,0,12,0.0
1981,3,1,5,0,12,1.0
6467,3,1,5,0,12,1.0
11273,3,1,5,0,12,1.0
3079,3,1,5,0,12,2.0
4224,3,1,5,0,13,0.0
5756,3,1,5,0,13,0.0
3953,3,1,5,0,13,1.0
11823,3,1,5,0,14,0.0
2625,3,1,5,0,14,7.0
8985,3,1,5,0,15,0.0
197,3,1,5,0,15,1.0
2268,3,1,5,0,17,0.0
3527,3,1,5,0,17,0.0
1716,3,1,5,0,17,1.0
2320,3,1,5,0,17,1.0
12002,3,1,5,0,17,1.0
4553,3,1,5,0,17,2.0
11594,3,1,5,0,18,0.0
3917,3,1,5,0,18,1.0
3783,3,1,5,0,19,1.0
6574,3,1,5,0,20,0.0
11644,3,1,5,0,21,1.0
11715,3,1,5,0,22,4.0
10557,3,1,5,0,23,0.0
11439,3,1,5,0,23,0.0
2824,3,1,5,0,23,1.0
9471,3,1,5,0,23,1.0
4227,3,1,5,0,23,2.0
8393,3,1,5,0,23,2.0
1015,3,1,5,0,24,1.0
1131,3,1,5,0,24,1.0
1161,3,1,5,0,24,1.0
1578,3,1,5,0,24,1.0
3479,3,1,5,0,24,1.0
11117,3,1,5,0,24,1.0
11520,3,1,5,0,24,2.0
11114,3,1,5,0,24,3.0
5412,3,1,5,1,4,0.0
9604,3,1,5,1,4,0.0
6545,3,1,5,1,4,1.0
8323,3,1,5,1,5,1.0
5899,3,1,5,1,5,2.0
5338,3,1,5,1,6,1.0
11182,3,1,5,1,6,1.0
6059,3,1,5,1,7,0.0
5757,3,1,5,1,7,1.0
10704,3,1,5,1,7,1.0
11557,3,1,5,1,8,1.0
6477,3,1,5,1,8,2.0
3192,3,1,5,1,8,5.0
985,3,1,5,1,9,0.0
4279,3,1,5,1,9,0.0
9320,3,1,5,1,9,0.0
1903,3,1,5,1,9,1.0
5902,3,1,5,1,9,1.0
285,3,1,5,1,10,0.0
3256,3,1,5,1,10,0.0
802,3,1,5,1,10,1.0
7616,3,1,5,1,10,1.0
10213,3,1,5,1,10,1.0
11437,3,1,5,1,10,1.0
11992,3,1,5,1,10,1.0
2588,3,1,5,1,10,3.0
6319,3,1,5,1,11,0.0
4119,3,1,5,1,11,2.0
6396,3,1,5,1,11,2.0
7886,3,1,5,1,11,2.0
5669,3,1,5,1,11,3.0
808,3,1,5,1,12,0.0
974,3,1,5,1,12,1.0
1727,3,1,5,1,12,1.0
4563,3,1,5,1,12,1.0
8882,3,1,5,1,12,1.0
10770,3,1,5,1,12,1.0
11086,3,1,5,1,12,1.0
8798,3,1,5,1,12,5.0
7608,3,1,5,1,13,0.0
11834,3,1,5,1,13,1.0
5681,3,1,5,1,13,2.0
11924,3,1,5,1,14,0.0
1588,3,1,5,1,14,1.0
6160,3,1,5,1,14,3.0
2260,3,1,5,1,15,1.0
4096,3,1,5,1,15,2.0
1420,3,1,5,1,16,0.0
4286,3,1,5,1,16,0.0
8811,3,1,5,1,16,1.0
10180,3,1,5,1,16,1.0
11681,3,1,5,1,16,1.0
8099,3,1,5,1,17,0.0
10717,3,1,5,1,17,0.0
9941,3,1,5,1,18,0.0
10857,3,1,5,1,18,3.0
8616,3,1,5,1,19,0.0
2291,3,1,5,1,19,1.0
7738,3,1,5,1,19,2.0
5779,3,1,5,1,20,0.0
1938,3,1,5,1,20,1.0
4379,3,1,5,1,20,1.0
4210,3,1,5,1,21,0.0
8666,3,1,5,1,21,0.0
4247,3,1,5,1,22,0.0
11662,3,1,5,1,23,0.0
9224,3,1,5,1,23,1.0
4164,3,1,5,1,24,0.0
1783,3,1,5,1,24,1.0
6739,3,1,5,1,24,1.0
7946,3,1,5,1,24,1.0
9064,3,1,5,1,24,1.0
12046,3,1,5,1,24,1.0
4455,3,1,6,0,1,0.0
10538,3,1,6,0,4,1.0
8634,3,1,6,0,5,0.0
11796,3,1,6,0,5,0.0
5729,3,1,6,0,5,1.0
9314,3,1,6,0,5,1.0
7289,3,1,6,0,6,0.0
8338,3,1,6,0,6,3.0
1444,3,1,6,0,7,2.0
6008,3,1,6,0,8,0.0
10796,3,1,6,0,8,1.0
2286,3,1,6,0,9,0.0
9891,3,1,6,0,9,0.0
6148,3,1,6,0,10,0.0
8302,3,1,6,0,10,0.0
5008,3,1,6,0,10,1.0
9404,3,1,6,0,11,0.0
12069,3,1,6,0,11,0.0
1087,3,1,6,0,11,1.0
10382,3,1,6,0,11,1.0
10888,3,1,6,0,11,1.0
7635,3,1,6,0,12,2.0
2740,3,1,6,0,13,1.0
3627,3,1,6,0,13,1.0
445,3,1,6,0,14,0.0
11619,3,1,6,0,14,0.0
11587,3,1,6,0,14,1.0
5844,3,1,6,0,15,0.0
1574,3,1,6,0,15,1.0
2570,3,1,6,0,15,1.0
11462,3,1,6,0,15,1.0
215,3,1,6,0,16,1.0
645,3,1,6,0,16,1.0
1208,3,1,6,0,16,1.0
8484,3,1,6,0,16,1.0
8373,3,1,6,0,16,2.0
4979,3,1,6,0,17,1.0
8975,3,1,6,0,17,2.0
11277,3,1,6,0,18,0.0
2254,3,1,6,0,19,1.0
6548,3,1,6,0,21,0.0
4490,3,1,6,0,21,1.0
10466,3,1,6,0,21,1.0
3055,3,1,6,0,22,0.0
3785,3,1,6,0,22,0.0
3805,3,1,6,0,23,0.0
4782,3,1,6,0,23,0.0
8351,3,1,6,0,23,1.0
6,3,1,6,0,24,1.0
1346,3,1,6,0,24,1.0
1171,3,1,6,1,1,0.0
11442,3,1,6,1,1,0.0
1939,3,1,6,1,5,0.0
2912,3,1,6,1,6,1.0
10291,3,1,6,1,6,1.0
5082,3,1,6,1,6,4.0
533,3,1,6,1,8,1.0
8138,3,1,6,1,8,1.0
1638,3,1,6,1,9,1.0
5930,3,1,6,1,9,1.0
1091,3,1,6,1,10,0.0
2377,3,1,6,1,11,0.0
11162,3,1,6,1,11,0.0
10595,3,1,6,1,11,1.0
11071,3,1,6,1,11,1.0
11635,3,1,6,1,11,1.0
575,3,1,6,1,12,0.0
7173,3,1,6,1,12,0.0
7352,3,1,6,1,12,0.0
6472,3,1,6,1,12,1.0
10062,3,1,6,1,12,1.0
11651,3,1,6,1,12,1.0
854,3,1,6,1,12,2.0
4021,3,1,6,1,12,2.0
107,3,1,6,1,13,1.0
6381,3,1,6,1,13,1.0
5520,3,1,6,1,13,5.0
6761,3,1,6,1,14,1.0
7256,3,1,6,1,15,1.0
4893,3,1,6,1,16,1.0
5216,3,1,6,1,17,0.0
5409,3,1,6,1,18,0.0
5518,3,1,6,1,18,1.0
2160,3,1,6,1,20,0.0
9361,3,1,6,1,20,1.0
3757,3,1,6,1,21,1.0
1917,3,1,6,1,22,1.0
6187,3,1,6,1,22,2.0
1685,3,1,6,1,23,0.0
9877,3,1,6,1,23,1.0
2414,3,1,6,1,23,2.0
5436,3,1,6,1,23,2.0
11331,3,1,6,1,23,2.0
3623,3,1,6,1,24,0.0
8163,3,1,6,1,24,0.0
6659,3,1,6,1,24,1.0
9000,3,1,6,1,24,1.0
141,3,1,8,0,1,0.0
3553,3,1,8,0,6,0.0
2873,3,1,8,0,9,1.0
4060,3,1,8,0,19,0.0
10990,3,1,8,0,24,1.0
4432,3,1,8,1,6,1.0
2582,3,1,8,1,23,2.0
5771,3,1,8,1,24,0.0
9656,3,2,1,1,9,2.0
11464,3,2,1,1,18,0.0
6378,3,2,2,0,6,0.0
9807,3,2,2,0,10,1.0
1704,3,2,2,0,12,2.0
1840,3,2,2,0,16,3.0
1376,3,2,2,0,24,1.0
7945,3,2,2,0,24,1.0
4963,3,2,2,1,3,2.0
4509,3,2,2,1,6,0.0
175,3,2,2,1,6,4.0
5635,3,2,2,1,7,1.0
6301,3,2,2,1,8,0.0
543,3,2,2,1,11,1.0
9532,3,2,2,1,11,1.0
1564,3,2,2,1,11,2.0
11704,3,2,2,1,16,2.0
6342,3,2,2,1,24,1.0
7451,3,2,2,1,24,2.0
2716,3,2,3,0,4,0.0
896,3,2,3,0,11,3.0
2974,3,2,3,0,23,1.0
6361,3,2,3,0,24,3.0
10027,3,2,3,0,24,4.0
10228,3,2,3,1,24,4.0
7440,3,2,4,0,23,1.0
4014,3,2,4,1,22,2.0
3755,3,2,4,1,24,1.0
10347,3,2,5,0,1,0.0
7549,3,2,5,0,2,1.0
3331,3,2,5,0,4,1.0
1459,3,2,5,0,5,0.0
5358,3,2,5,0,5,0.0
7862,3,2,5,0,5,0.0
8493,3,2,5,0,6,0.0
5189,3,2,5,0,6,1.0
11147,3,2,5,0,6,1.0
595,3,2,5,0,6,2.0
3180,3,2,5,0,7,0.0
5112,3,2,5,0,7,0.0
5151,3,2,5,0,7,0.0
8968,3,2,5,0,7,6.0
5274,3,2,5,0,8,1.0
6686,3,2,5,0,8,1.0
8824,3,2,5,0,8,1.0
3565,3,2,5,0,9,0.0
7934,3,2,5,0,9,0.0
1963,3,2,5,0,9,1.0
10410,3,2,5,0,9,2.0
3129,3,2,5,0,11,0.0
8397,3,2,5,0,11,0.0
9551,3,2,5,0,11,2.0
8115,3,2,5,0,12,0.0
4661,3,2,5,0,12,1.0
5177,3,2,5,0,12,1.0
10458,3,2,5,0,12,1.0
12054,3,2,5,0,13,1.0
172,3,2,5,0,14,0.0
11691,3,2,5,0,14,0.0
5650,3,2,5,0,14,1.0
1113,3,2,5,0,14,2.0
5218,3,2,5,0,15,1.0
579,3,2,5,0,15,2.0
58,3,2,5,0,17,0.0
7856,3,2,5,0,17,0.0
6145,3,2,5,0,17,1.0
250,3,2,5,0,17,2.0
626,3,2,5,0,17,4.0
1496,3,2,5,0,18,1.0
297,3,2,5,0,18,2.0
8913,3,2,5,0,19,2.0
11711,3,2,5,0,19,2.0
4464,3,2,5,0,20,1.0
3657,3,2,5,0,20,3.0
8644,3,2,5,0,21,1.0
788,3,2,5,0,22,1.0
6757,3,2,5,0,22,1.0
10189,3,2,5,0,22,2.0
670,3,2,5,0,23,1.0
10132,3,2,5,0,23,1.0
11286,3,2,5,0,23,2.0
4026,3,2,5,0,24,0.0
5336,3,2,5,0,24,0.0
10321,3,2,5,0,24,0.0
11387,3,2,5,0,24,0.0
7245,3,2,5,0,24,1.0
11429,3,2,5,0,24,1.0
11995,3,2,5,0,24,1.0
6204,3,2,5,0,24,2.0
7938,3,2,5,0,24,2.0
8145,3,2,5,0,24,2.0
8854,3,2,5,0,24,2.0
3811,3,2,5,0,24,3.0
3186,3,2,5,1,2,2.0
8173,3,2,5,1,5,2.0
3852,3,2,5,1,6,1.0
6593,3,2,5,1,6,1.0
5707,3,2,5,1,6,2.0
10892,3,2,5,1,6,3.0
9667,3,2,5,1,7,1.0
7372,3,2,5,1,7,2.0
3541,3,2,5,1,7,4.0
11436,3,2,5,1,8,1.0
1063,3,2,5,1,9,0.0
1744,3,2,5,1,9,0.0
8167,3,2,5,1,9,0.0
5166,3,2,5,1,9,1.0
9647,3,2,5,1,9,1.0
9635,3,2,5,1,10,0.0
2671,3,2,5,1,10,1.0
8982,3,2,5,1,10,2.0
10766,3,2,5,1,10,4.0
918,3,2,5,1,11,0.0
2102,3,2,5,1,11,0.0
4691,3,2,5,1,11,0.0
359,3,2,5,1,11,1.0
2884,3,2,5,1,11,1.0
5269,3,2,5,1,11,1.0
7153,3,2,5,1,11,2.0
8070,3,2,5,1,11,3.0
6949,3,2,5,1,12,0.0
7924,3,2,5,1,12,1.0
8411,3,2,5,1,12,1.0
2299,3,2,5,1,12,2.0
2380,3,2,5,1,12,2.0
2761,3,2,5,1,12,4.0
11128,3,2,5,1,13,0.0
8260,3,2,5,1,13,1.0
3063,3,2,5,1,13,2.0
4078,3,2,5,1,13,2.0
1029,3,2,5,1,14,1.0
9087,3,2,5,1,14,2.0
11215,3,2,5,1,14,4.0
625,3,2,5,1,15,1.0
3075,3,2,5,1,15,1.0
6976,3,2,5,1,15,1.0
10322,3,2,5,1,15,1.0
1391,3,2,5,1,16,1.0
8289,3,2,5,1,16,1.0
7724,3,2,5,1,17,0.0
155,3,2,5,1,17,1.0
5240,3,2,5,1,17,1.0
10129,3,2,5,1,17,1.0
4937,3,2,5,1,17,4.0
7751,3,2,5,1,18,0.0
866,3,2,5,1,18,1.0
4118,3,2,5,1,19,0.0
10141,3,2,5,1,19,0.0
3489,3,2,5,1,19,1.0
7701,3,2,5,1,20,0.0
372,3,2,5,1,20,2.0
1445,3,2,5,1,20,2.0
8843,3,2,5,1,21,0.0
1462,3,2,5,1,21,4.0
3042,3,2,5,1,22,1.0
5554,3,2,5,1,22,4.0
9400,3,2,5,1,23,0.0
569,3,2,5,1,23,1.0
1752,3,2,5,1,23,1.0
6212,3,2,5,1,23,1.0
2530,3,2,5,1,23,2.0
5891,3,2,5,1,23,2.0
9631,3,2,5,1,24,0.0
10592,3,2,5,1,24,0.0
10984,3,2,5,1,24,0.0
1322,3,2,5,1,24,1.0
3246,3,2,5,1,24,1.0
5693,3,2,5,1,24,1.0
9829,3,2,5,1,24,1.0
4883,3,2,5,1,24,2.0
5295,3,2,5,1,24,2.0
6805,3,2,5,1,24,2.0
1316,3,2,5,1,24,3.0
3496,3,2,5,1,24,4.0
8544,3,2,5,1,24,4.0
5875,3,2,6,0,3,1.0
861,3,2,6,0,5,1.0
927,3,2,6,0,6,0.0
6033,3,2,6,0,6,1.0
7212,3,2,6,0,7,2.0
295,3,2,6,0,8,0.0
2686,3,2,6,0,8,0.0
6002,3,2,6,0,9,0.0
9780,3,2,6,0,10,0.0
3938,3,2,6,0,11,0.0
5784,3,2,6,0,11,0.0
9787,3,2,6,0,11,1.0
11423,3,2,6,0,11,2.0
10373,3,2,6,0,12,1.0
5684,3,2,6,0,13,3.0
8489,3,2,6,0,15,0.0
11892,3,2,6,0,16,1.0
10560,3,2,6,0,18,1.0
8297,3,2,6,0,21,1.0
3353,3,2,6,0,21,3.0
1429,3,2,6,0,23,1.0
2062,3,2,6,0,23,1.0
9359,3,2,6,0,23,1.0
9387,3,2,6,0,24,0.0
4808,3,2,6,0,24,1.0
8503,3,2,6,0,24,1.0
10149,3,2,6,1,1,0.0
6380,3,2,6,1,5,0.0
6646,3,2,6,1,5,0.0
1261,3,2,6,1,5,1.0
6490,3,2,6,1,6,0.0
1035,3,2,6,1,7,0.0
11728,3,2,6,1,7,1.0
8396,3,2,6,1,7,2.0
10601,3,2,6,1,7,2.0
1972,3,2,6,1,8,0.0
4853,3,2,6,1,8,0.0
7046,3,2,6,1,8,1.0
2030,3,2,6,1,10,1.0
8841,3,2,6,1,10,1.0
2066,3,2,6,1,10,5.0
10454,3,2,6,1,11,0.0
3058,3,2,6,1,11,1.0
10243,3,2,6,1,11,1.0
11185,3,2,6,1,12,0.0
7754,3,2,6,1,12,1.0
8117,3,2,6,1,13,0.0
9,3,2,6,1,13,1.0
2587,3,2,6,1,13,1.0
3029,3,2,6,1,15,1.0
2225,3,2,6,1,15,2.0
3958,3,2,6,1,16,0.0
3521,3,2,6,1,16,1.0
4862,3,2,6,1,17,0.0
117,3,2,6,1,17,1.0
867,3,2,6,1,17,1.0
2866,3,2,6,1,17,1.0
5620,3,2,6,1,17,1.0
4397,3,2,6,1,17,3.0
8543,3,2,6,1,18,1.0
3830,3,2,6,1,19,1.0
2356,3,2,6,1,20,1.0
8023,3,2,6,1,21,2.0
4551,3,2,6,1,22,1.0
8691,3,2,6,1,23,3.0
2082,3,2,6,1,24,1.0
9412,3,2,6,1,24,2.0
12049,3,2,6,1,24,2.0
7181,3,2,7,0,12,2.0
2051,3,2,7,1,1,2.0
2839,3,2,7,1,9,5.0
6956,3,2,8,1,24,3.0
6606,3,3,1,0,10,3.0
8077,3,3,1,1,24,1.0
8973,3,3,2,0,5,1.0
9291,3,3,2,0,13,1.0
3892,3,3,2,0,15,0.0
8591,3,3,2,0,15,1.0
5827,3,3,2,0,23,1.0
2349,3,3,2,0,23,2.0
7686,3,3,2,0,23,2.0
5200,3,3,2,0,24,0.0
1629,3,3,2,0,24,2.0
1812,3,3,2,1,8,1.0
7194,3,3,2,1,9,0.0
8751,3,3,2,1,11,0.0
5058,3,3,2,1,11,1.0
901,3,3,2,1,12,1.0
11479,3,3,2,1,12,2.0
10574,3,3,2,1,12,4.0
6812,3,3,2,1,13,1.0
951,3,3,2,1,15,0.0
7442,3,3,3,0,14,1.0
7220,3,3,3,1,5,3.0
11179,3,3,3,1,6,1.0
2372,3,3,3,1,13,0.0
5253,3,3,3,1,16,2.0
4896,3,3,3,1,22,0.0
6138,3,3,4,0,7,0.0
2121,3,3,4,0,13,1.0
7681,3,3,4,0,13,1.0
8401,3,3,4,0,24,0.0
2323,3,3,5,0,1,2.0
1680,3,3,5,0,3,0.0
2863,3,3,5,0,4,1.0
6232,3,3,5,0,5,1.0
3390,3,3,5,0,5,2.0
3062,3,3,5,0,6,1.0
8325,3,3,5,0,6,1.0
11206,3,3,5,0,6,1.0
10924,3,3,5,0,7,3.0
3307,3,3,5,0,8,0.0
10897,3,3,5,0,8,0.0
7284,3,3,5,0,8,1.0
5573,3,3,5,0,9,3.0
8785,3,3,5,0,10,1.0
6468,3,3,5,0,11,1.0
4411,3,3,5,0,12,2.0
5776,3,3,5,0,12,2.0
954,3,3,5,0,13,2.0
1102,3,3,5,0,14,0.0
4242,3,3,5,0,15,1.0
5713,3,3,5,0,17,0.0
3579,3,3,5,0,17,1.0
7343,3,3,5,0,17,1.0
10330,3,3,5,0,19,0.0
844,3,3,5,0,19,2.0
2972,3,3,5,0,19,3.0
5651,3,3,5,0,19,3.0
10722,3,3,5,0,20,0.0
6674,3,3,5,0,23,0.0
225,3,3,5,0,23,1.0
4714,3,3,5,0,23,1.0
7414,3,3,5,0,23,1.0
322,3,3,5,0,24,1.0
9797,3,3,5,0,24,1.0
2697,3,3,5,0,24,3.0
4842,3,3,5,1,5,1.0
2136,3,3,5,1,5,2.0
3284,3,3,5,1,5,2.0
9844,3,3,5,1,6,2.0
7522,3,3,5,1,6,3.0
3779,3,3,5,1,7,0.0
4002,3,3,5,1,7,1.0
4701,3,3,5,1,7,1.0
7792,3,3,5,1,7,1.0
1487,3,3,5,1,7,2.0
5886,3,3,5,1,8,0.0
7201,3,3,5,1,8,0.0
8290,3,3,5,1,8,0.0
4787,3,3,5,1,8,1.0
5319,3,3,5,1,8,1.0
5555,3,3,5,1,8,1.0
7247,3,3,5,1,8,2.0
5255,3,3,5,1,9,0.0
6058,3,3,5,1,9,1.0
2031,3,3,5,1,9,3.0
3278,3,3,5,1,10,1.0
5793,3,3,5,1,10,1.0
11438,3,3,5,1,10,1.0
6027,3,3,5,1,10,2.0
8899,3,3,5,1,10,2.0
10960,3,3,5,1,10,2.0
6775,3,3,5,1,10,3.0
7222,3,3,5,1,10,4.0
3357,3,3,5,1,11,0.0
11275,3,3,5,1,11,0.0
1548,3,3,5,1,11,1.0
3436,3,3,5,1,11,1.0
11268,3,3,5,1,11,1.0
9939,3,3,5,1,11,2.0
10182,3,3,5,1,11,2.0
10787,3,3,5,1,11,2.0
902,3,3,5,1,12,0.0
7806,3,3,5,1,12,0.0
2574,3,3,5,1,12,1.0
9272,3,3,5,1,12,1.0
4989,3,3,5,1,12,3.0
10763,3,3,5,1,13,0.0
1289,3,3,5,1,13,1.0
9002,3,3,5,1,13,1.0
1802,3,3,5,1,13,2.0
